code,constructorRef,circuit,gp,raceid,position,tm,ms,seconds,lap,stop,duration,box_time,box_seconds,accumulated,stint,compound,distance,stint_lap,stint_distance
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.245,70245,70,22,,,,,1484400,1,C4,94.996,22,94.996
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.131,82131,82,22,,,,,2065624,3,C2,96.382,2,8.762
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.418,91418,91,22,,,,,2479635,2,C1,129.602,9,53.019
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:31.467,91467,91,22,,,,,1979958,2,C2,129.602,4,23.564
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.914,84914,84,22,,,,,1801928,1,C3,102.41,22,102.41
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.653,110653,110,22,,,,,2698438,2,C2,154.088,12,84.048
LEC,ferrari,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:37.614,97614,97,22,,,,,1914486,2,C2,127.446,5,28.965
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,3,1:40.497,100497,100,22,,,,,2465644,1,C4,128.656,22,128.656
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,9,1:32.911,92911,92,22,,,,,2115241,2,C3,113.256,12,61.776
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,4,1:22.280,82280,82,22,,,,,1761660,1,C2,102.366,22,102.366
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,10,1:19.867,79867,79,22,,,,,1727397,2,C2,107.998,9,44.181
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:41.670,101670,101,22,,,,,2516797,2,INTER,117.436,16,85.408
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,13,1:47.724,107724,107,22,1,22.178,22178,22,2373080,1,C4,122.188,22,122.188
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.392,70392,70,23,,,,,1554645,1,C4,99.314,23,99.314
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:21.367,81367,81,23,,,,,2147755,3,C2,100.763,3,13.143
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.547,91547,91,23,,,,,2571053,2,C1,135.493,10,58.91
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:31.378,91378,91,23,,,,,2071425,2,C2,135.493,5,29.455
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.188,85188,85,23,,,,,1886842,1,C3,107.065,23,107.065
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:50.288,110288,110,23,,,,,2809091,2,C2,161.092,13,91.052
LEC,ferrari,Autodromo Nazionale di Monza,Italian Grand Prix,1038,6,1:55.578,115578,115,23,,,,,2012100,2,C2,133.239,6,34.758
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,3,1:40.703,100703,100,23,,,,,2566141,1,C4,134.504,23,134.504
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:33.209,93209,93,23,,,,,2208152,2,C3,118.404,13,66.924
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:21.774,81774,81,23,,,,,1843940,1,C2,107.019,23,107.019
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,10,1:19.407,79407,79,23,,,,,1807264,2,C2,112.907,10,49.09
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:42.444,102444,102,23,,,,,2618467,2,INTER,122.774,17,90.746
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,19,2:03.178,123178,123,23,,,,,2480804,2,C3,127.742,1,5.554
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.117,70117,70,24,,,,,1625037,1,C4,103.632,24,103.632
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:21.469,81469,81,24,,,,,2229122,3,C2,105.144,4,17.524
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.897,91897,91,24,,,,,2662600,2,C1,141.384,11,64.801
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:31.567,91567,91,24,,,,,2162803,2,C2,141.384,6,35.346
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.961,84961,84,24,,,,,1972030,1,C3,111.72,24,111.72
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,15,1:54.858,114858,114,24,2,25.1,25100,25,2919379,2,C2,168.096,14,98.056
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,3,1:40.631,100631,100,24,,,,,2666844,1,C4,140.352,24,140.352
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:32.663,92663,92,24,,,,,2301361,2,C3,123.552,14,72.072
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:21.953,81953,81,24,,,,,1925714,1,C2,111.672,24,111.672
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,10,1:19.471,79471,79,24,,,,,1886671,2,C2,117.816,11,53.999
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.837,103837,103,24,,,,,2720911,2,INTER,128.112,18,96.084
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,19,1:41.908,101908,101,24,,,,,2603982,2,C3,133.296,2,11.108
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.199,70199,70,25,,,,,1695154,1,C4,107.95,25,107.95
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.421,82421,82,25,,,,,2310591,3,C2,109.525,5,21.905
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.421,91421,91,25,,,,,2754497,2,C1,147.275,12,70.692
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:31.364,91364,91,25,,,,,2254370,2,C2,147.275,7,41.237
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.098,85098,85,25,,,,,2056991,1,C3,116.375,25,116.375
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,17,2:05.467,125467,125,25,,,,,3149095,3,C3,175.1,1,7.004
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,3,1:40.514,100514,100,25,,,,,2767475,1,C4,146.2,25,146.2
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:32.677,92677,92,25,,,,,2394024,2,C3,128.7,15,77.22
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.175,82175,82,25,,,,,2007667,1,C2,116.325,25,116.325
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,10,1:19.943,79943,79,25,,,,,1966142,2,C2,122.725,12,58.908
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:42.747,102747,102,25,,,,,2824748,2,INTER,133.45,19,101.422
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,19,1:42.762,102762,102,25,,,,,2705890,2,C3,138.85,3,16.662
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:29.806,89806,89,26,1,22.756,22756,22,1765353,1,C4,112.268,26,112.268
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.663,82663,82,26,,,,,2393012,3,C2,113.906,6,26.286
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.463,91463,91,26,,,,,2845918,2,C1,153.166,13,76.583
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:31.398,91398,91,26,,,,,2345734,2,C2,153.166,8,47.128
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.363,85363,85,26,,,,,2142089,1,C3,121.03,26,121.03
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,17,1:47.840,107840,107,26,,,,,3274562,3,C3,182.104,2,14.008
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,2,1:40.558,100558,100,26,,,,,2867989,1,C4,152.048,26,152.048
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:33.224,93224,93,26,,,,,2486701,2,C3,133.848,16,82.368
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:21.823,81823,81,26,,,,,2089842,1,C2,120.978,26,120.978
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,10,1:20.284,80284,80,26,,,,,2046085,2,C2,127.634,13,63.817
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.314,103314,103,26,,,,,2927495,2,INTER,138.788,20,106.76
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,18,1:43.100,103100,103,26,,,,,2808652,2,C3,144.404,4,22.216
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:50.117,110117,110,27,,,,,1944965,2,C2,116.586,1,4.318
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.755,82755,82,27,,,,,2475675,3,C2,118.287,7,30.667
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.589,91589,91,27,,,,,2937381,2,C1,159.057,14,82.474
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,6,1:31.012,91012,91,27,,,,,2437132,2,C2,159.057,9,53.019
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.712,85712,85,27,,,,,2227452,1,C3,125.685,27,125.685
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,17,1:48.459,108459,108,27,,,,,3382402,3,C3,189.108,3,21.012
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,2,1:40.869,100869,100,27,,,,,2968547,1,C4,157.896,27,157.896
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,8,1:33.115,93115,93,27,,,,,2579925,2,C3,138.996,17,87.516
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.608,82608,82,27,,,,,2171665,1,C2,125.631,27,125.631
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:20.792,80792,80,27,,,,,2126369,2,C2,132.543,14,68.726
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.691,103691,103,27,,,,,3030809,2,INTER,144.126,21,112.098
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.228,102228,102,27,,,,,2911752,2,C3,149.958,5,27.77
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:41.051,101051,101,28,,,,,2055082,2,C2,120.904,2,8.636
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.711,82711,82,28,,,,,2558430,3,C2,122.668,8,35.048
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.378,91378,91,28,,,,,3028970,2,C1,164.948,15,88.365
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,6,1:30.804,90804,90,28,,,,,2528144,2,C2,164.948,10,58.91
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,5,1:25.728,85728,85,28,,,,,2313164,1,C3,130.34,28,130.34
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,17,1:49.070,109070,109,28,,,,,3490861,3,C3,196.112,4,28.016
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,3,1:45.930,105930,105,28,1,30.261,30261,30,3069416,1,C4,163.744,28,163.744
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,7,1:32.636,92636,92,28,,,,,2673040,2,C3,144.144,18,92.664
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.008,82008,82,28,,,,,2254273,1,C2,130.284,28,130.284
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.350,79350,79,28,,,,,2207161,2,C2,137.452,15,73.635
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.180,103180,103,28,,,,,3134500,2,INTER,149.464,22,117.436
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.530,102530,102,28,,,,,3013980,2,C3,155.512,6,33.324
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:54.953,114953,114,29,,,,,2156133,2,C2,125.222,3,12.954
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.807,82807,82,29,,,,,2641141,3,C2,127.049,9,39.429
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.448,91448,91,29,,,,,3120348,2,C1,170.839,16,94.256
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,6,1:30.668,90668,90,29,,,,,2618948,2,C2,170.839,11,64.801
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,5,1:29.966,89966,89,29,1,22.274,22274,22,2398892,1,C3,134.995,29,134.995
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,17,1:49.103,109103,109,29,,,,,3599931,3,C3,203.116,5,35.02
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,2:00.849,120849,120,29,,,,,3175346,2,C3,169.592,1,5.848
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,5,1:33.197,93197,93,29,,,,,2765676,2,C3,149.292,19,97.812
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.468,82468,82,29,,,,,2336281,1,C2,134.937,29,134.937
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.748,79748,79,29,,,,,2286511,2,C2,142.361,16,78.544
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.496,103496,103,29,,,,,3237680,2,INTER,154.802,23,122.774
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.661,102661,102,29,,,,,3116510,2,C3,161.066,7,38.878
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:47.566,107566,107,30,,,,,2271086,2,C2,129.54,4,17.272
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,15,1:22.665,82665,82,30,,,,,2723948,3,C2,131.43,10,43.81
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.322,91322,91,30,,,,,3211796,2,C1,176.73,17,100.147
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,6,1:30.731,90731,90,30,,,,,2709616,2,C2,176.73,12,70.692
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:43.130,103130,103,30,,,,,2488858,2,C2,139.65,1,4.655
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,1:50.166,110166,110,30,,,,,3709034,3,C3,210.12,6,42.024
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:39.742,99742,99,30,,,,,3296195,2,C3,175.44,2,11.696
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,4,1:32.831,92831,92,30,,,,,2858873,2,C3,154.44,20,102.96
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:21.565,81565,81,30,,,,,2418749,1,C2,139.59,30,139.59
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:29.709,89709,89,30,,,,,2366259,2,C2,147.27,17,83.453
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:43.500,103500,103,30,2,23.687,23687,23,3341176,2,INTER,160.14,24,128.112
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.686,102686,102,30,,,,,3219171,2,C3,166.62,8,44.432
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.877,70877,70,31,,,,,2378652,2,C2,133.858,5,21.59
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,14,1:23.263,83263,83,31,,,,,2806613,3,C2,135.811,11,48.191
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.644,91644,91,31,,,,,3303118,2,C1,182.621,18,106.038
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,5,1:30.704,90704,90,31,,,,,2800347,2,C2,182.621,13,76.583
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:24.894,84894,84,31,,,,,2591988,2,C2,144.305,2,9.31
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,1:49.341,109341,109,31,,,,,3819200,3,C3,217.124,7,49.028
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.948,99948,99,31,,,,,3395937,2,C3,181.288,3,17.544
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,4,1:32.819,92819,92,31,,,,,2951704,2,C3,159.588,21,108.108
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:21.973,81973,81,31,,,,,2500314,1,C2,144.243,31,144.243
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.269,79269,79,31,,,,,2455968,2,C2,152.179,18,88.362
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:59.196,119196,119,31,,,,,3548176,3,INTER,165.478,1,5.338
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:43.273,103273,103,31,,,,,3321857,2,C3,172.174,9,49.986
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:10.125,70125,70,32,,,,,2449529,2,C2,138.176,6,25.908
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,13,1:21.763,81763,81,32,,,,,2889876,3,C2,140.192,12,52.572
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.249,91249,91,32,,,,,3394762,2,C1,188.512,19,111.929
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:30.629,90629,90,32,,,,,2891051,2,C2,188.512,14,82.474
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:25.198,85198,85,32,,,,,2676882,2,C2,148.96,3,13.965
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,1:49.389,109389,109,32,,,,,3928541,3,C3,224.128,8,56.032
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.697,99697,99,32,,,,,3495885,2,C3,187.136,4,23.392
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,4,1:32.511,92511,92,32,,,,,3044523,2,C3,164.736,22,113.256
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.075,82075,82,32,,,,,2582287,1,C2,148.896,32,148.896
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.167,79167,79,32,,,,,2535237,2,C2,157.088,19,93.271
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,9,1:40.962,100962,100,32,,,,,3667372,3,INTER,170.816,2,10.676
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:42.854,102854,102,32,,,,,3425130,2,C3,177.728,10,55.54
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:09.596,69596,69,33,,,,,2519654,2,C2,142.494,7,30.226
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,12,1:22.398,82398,82,33,,,,,2971639,3,C2,144.573,13,56.953
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.201,91201,91,33,,,,,3486011,2,C1,194.403,20,117.82
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:31.415,91415,91,33,,,,,2981680,2,C2,194.403,15,88.365
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:25.567,85567,85,33,,,,,2762080,2,C2,153.615,4,18.62
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,1:49.322,109322,109,33,,,,,4037930,3,C3,231.132,9,63.036
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.552,99552,99,33,,,,,3595582,2,C3,192.984,5,29.24
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,5,1:34.189,94189,94,33,,,,,3137034,2,C3,169.884,23,118.404
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:22.224,82224,82,33,,,,,2664362,1,C2,153.549,33,153.549
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.062,79062,79,33,,,,,2614404,2,C2,161.997,20,98.18
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,8,1:40.666,100666,100,33,,,,,3768334,3,INTER,176.154,3,16.014
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,15,1:43.993,103993,103,33,,,,,3527984,2,C3,183.282,11,61.094
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:09.538,69538,69,34,,,,,2589250,2,C2,146.812,8,34.544
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,12,1:21.723,81723,81,34,,,,,3054037,3,C2,148.954,14,61.334
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.007,91007,91,34,,,,,3577212,2,C1,200.294,21,123.711
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:31.201,91201,91,34,,,,,3073095,2,C2,200.294,16,94.256
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:26.774,86774,86,34,,,,,2847647,2,C2,158.27,5,23.275
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,1:49.895,109895,109,34,,,,,4147252,3,C3,238.136,10,70.04
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.636,99636,99,34,,,,,3695134,2,C3,198.832,6,35.088
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,5,1:33.464,93464,93,34,,,,,3231223,2,C3,175.032,24,123.552
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,3,1:25.161,85161,85,34,1,26.94,26940,26,2746586,1,C2,158.202,34,158.202
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:19.202,79202,79,34,,,,,2693466,2,C2,166.906,21,103.089
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,7,1:41.586,101586,101,34,,,,,3869000,3,INTER,181.492,4,21.352
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,14,1:43.091,103091,103,34,,,,,3631977,2,C3,188.836,12,66.648
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:09.245,69245,69,35,,,,,2658788,2,C2,151.13,9,38.862
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:22.384,82384,82,35,,,,,3135760,3,C2,153.335,15,65.715
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.807,91807,91,35,,,,,3668219,2,C1,206.185,22,129.602
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:30.978,90978,90,35,,,,,3164296,2,C2,206.185,17,100.147
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:23.968,83968,83,35,,,,,2934421,2,C2,162.925,6,27.93
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,15,1:49.358,109358,109,35,,,,,4257147,3,C3,245.14,11,77.044
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.786,99786,99,35,,,,,3794770,2,C3,204.68,7,40.936
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,6,1:35.955,95955,95,35,2,23.111,23111,23,3324687,2,C3,180.18,25,128.7
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,4,1:46.130,106130,106,35,,,,,2831747,2,C1,162.855,1,4.653
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,8,1:19.028,79028,79,35,,,,,2772668,2,C2,171.815,22,107.998
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,7,1:41.317,101317,101,35,,,,,3970586,3,INTER,186.83,5,26.69
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,14,1:42.424,102424,102,35,,,,,3735068,2,C3,194.39,13,72.202
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:09.479,69479,69,36,,,,,2728033,2,C2,155.448,10,43.18
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:23.360,83360,83,36,,,,,3218144,3,C2,157.716,16,70.096
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:31.194,91194,91,36,,,,,3760026,2,C1,212.076,23,135.493
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:30.952,90952,90,36,,,,,3255274,2,C2,212.076,18,106.038
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,20,2:12.577,132577,132,36,,,,,3018389,2,C2,167.58,7,32.585
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,15,1:49.726,109726,109,36,,,,,4366505,3,C3,252.144,12,84.048
LEC,ferrari,Sochi Autodrom,Russian Grand Prix,1040,6,1:39.969,99969,99,36,,,,,3894556,2,C3,210.528,8,46.784
LEC,ferrari,Nürburgring,Eifel Grand Prix,1041,10,1:53.802,113802,113,36,,,,,3516597,3,C3,185.328,1,5.148
LEC,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,4,1:22.302,82302,82,36,,,,,2937877,2,C1,167.508,2,9.306
LEC,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,8,1:18.817,78817,78,36,,,,,2851696,2,C2,176.724,23,112.907
LEC,ferrari,Istanbul Park,Turkish Grand Prix,1044,7,1:41.266,101266,101,36,,,,,4071903,3,INTER,192.168,6,32.028
LEC,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,13,1:42.537,102537,102,36,,,,,3837492,2,C3,199.944,14,77.756
LEC,ferrari,Red Bull Ring,Austrian Grand Prix,1031,6,1:09.263,69263,69,37,,,,,2797512,2,C2,159.766,11,47.498
LEC,ferrari,Hungaroring,Hungarian Grand Prix,1033,11,1:21.962,81962,81,37,,,,,3301504,3,C2,162.097,17,74.477
LEC,ferrari,Silverstone Circuit,British Grand Prix,1034,4,1:30.930,90930,90,37,,,,,3851220,2,C1,217.967,24,141.384
LEC,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,4,1:30.911,90911,90,37,,,,,3346226,2,C2,217.967,19,111.929
LEC,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,20,1:33.153,93153,93,37,,,,,3150966,2,C2,172.235,8,37.24
LEC,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,15,1:49.559,109559,109,37,,,,,4476231,3,C3,259.148,13,91.052
