,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Seconds,LapStartSeconds,PitWindowTime
835,0 days 01:22:35.112000,9,0 days 00:01:51.008000,26,2,,,0 days 00:00:40.506000,0 days 00:00:44.413000,0 days 00:00:26.089000,0 days 01:21:24.610000,0 days 01:22:09.023000,0 days 01:22:35.112000,190.0,214.0,305.0,308.0,HARD,17.0,True,0 days 01:20:44.104000,Haas F1 Team,MAZ,1,True,2021-06-06 12:50:44.113,111.00800000000001,4844.104,4869.52634783
836,0 days 01:24:24.124000,9,0 days 00:01:49.012000,27,2,,,0 days 00:00:39.067000,0 days 00:00:43.735000,0 days 00:00:26.210000,0 days 01:23:14.179000,0 days 01:23:57.914000,0 days 01:24:24.124000,197.0,216.0,303.0,306.0,HARD,18.0,True,0 days 01:22:35.112000,Haas F1 Team,MAZ,1,True,2021-06-06 12:52:35.121,109.012,4955.112,4980.53434783
837,0 days 01:26:12.763000,9,0 days 00:01:48.639000,28,2,,,0 days 00:00:38.797000,0 days 00:00:43.697000,0 days 00:00:26.145000,0 days 01:25:02.921000,0 days 01:25:46.618000,0 days 01:26:12.763000,206.0,214.0,309.0,307.0,HARD,19.0,True,0 days 01:24:24.124000,Haas F1 Team,MAZ,1,True,2021-06-06 12:54:24.133,108.63900000000001,5064.124000000001,5089.546347830001
838,0 days 01:28:01.121000,9,0 days 00:01:48.358000,29,2,,,0 days 00:00:38.521000,0 days 00:00:43.683000,0 days 00:00:26.154000,0 days 01:26:51.284000,0 days 01:27:34.967000,0 days 01:28:01.121000,203.0,204.0,306.0,307.0,HARD,20.0,True,0 days 01:26:12.763000,Haas F1 Team,MAZ,2,True,2021-06-06 12:56:12.772,108.358,5172.763,5198.18534783
839,0 days 01:30:19.423000,9,0 days 00:02:18.302000,30,2,,,0 days 00:00:42.024000,0 days 00:00:56.695000,0 days 00:00:39.583000,0 days 01:28:43.145000,0 days 01:29:39.840000,0 days 01:30:19.423000,75.0,177.0,171.0,212.0,HARD,21.0,True,0 days 01:28:01.121000,Haas F1 Team,MAZ,24,False,2021-06-06 12:58:01.130,138.30200000000002,5281.121,5306.54334783
843,0 days 01:41:02.991000,9,0 days 00:02:05.129000,34,2,,0 days 01:41:01.767000,0 days 00:00:45.754000,0 days 00:00:47.573000,0 days 00:00:31.802000,0 days 01:39:43.616000,0 days 01:40:31.189000,0 days 01:41:02.991000,179.0,193.0,,300.0,HARD,25.0,True,0 days 01:38:57.862000,Haas F1 Team,MAZ,4,False,2021-06-06 13:08:57.871,125.129,5937.862,5963.28434783
844,0 days 01:43:14.829000,9,0 days 00:02:11.838000,35,3,0 days 01:41:23.668000,,0 days 00:00:59.433000,0 days 00:00:45.871000,0 days 00:00:26.534000,0 days 01:42:02.424000,0 days 01:42:48.295000,0 days 01:43:14.829000,175.0,201.0,304.0,303.0,SOFT,3.0,False,0 days 01:41:02.991000,Haas F1 Team,MAZ,4,False,2021-06-06 13:11:03.000,131.83800000000002,6062.991,6088.41334783
845,0 days 01:45:05.222000,9,0 days 00:01:50.393000,36,3,,,0 days 00:00:39.666000,0 days 00:00:44.333000,0 days 00:00:26.394000,0 days 01:43:54.495000,0 days 01:44:38.828000,0 days 01:45:05.222000,186.0,208.0,305.0,304.0,SOFT,4.0,False,0 days 01:43:14.829000,Haas F1 Team,MAZ,1,False,2021-06-06 13:13:14.838,110.393,6194.829000000001,6220.251347830001
846,0 days 01:46:53.537000,9,0 days 00:01:48.315000,37,3,,,0 days 00:00:38.598000,0 days 00:00:43.411000,0 days 00:00:26.306000,0 days 01:45:43.820000,0 days 01:46:27.231000,0 days 01:46:53.537000,199.0,213.0,307.0,305.0,SOFT,5.0,False,0 days 01:45:05.222000,Haas F1 Team,MAZ,1,True,2021-06-06 13:15:05.231,108.31500000000001,6305.222000000001,6330.644347830001
847,0 days 01:48:41.647000,9,0 days 00:01:48.110000,38,3,,,0 days 00:00:38.514000,0 days 00:00:43.375000,0 days 00:00:26.221000,0 days 01:47:32.051000,0 days 01:48:15.426000,0 days 01:48:41.647000,205.0,221.0,306.0,305.0,SOFT,6.0,False,0 days 01:46:53.537000,Haas F1 Team,MAZ,1,True,2021-06-06 13:16:53.546,108.11000000000001,6413.537,6438.95934783
848,0 days 01:50:29.466000,9,0 days 00:01:47.819000,39,3,,,0 days 00:00:38.382000,0 days 00:00:43.250000,0 days 00:00:26.187000,0 days 01:49:20.029000,0 days 01:50:03.279000,0 days 01:50:29.466000,208.0,220.0,306.0,305.0,SOFT,7.0,False,0 days 01:48:41.647000,Haas F1 Team,MAZ,1,True,2021-06-06 13:18:41.656,107.819,6521.647000000001,6547.069347830001
849,0 days 01:52:17.213000,9,0 days 00:01:47.747000,40,3,,,0 days 00:00:38.317000,0 days 00:00:43.154000,0 days 00:00:26.276000,0 days 01:51:07.783000,0 days 01:51:50.937000,0 days 01:52:17.213000,204.0,216.0,305.0,305.0,SOFT,8.0,False,0 days 01:50:29.466000,Haas F1 Team,MAZ,1,True,2021-06-06 13:20:29.475,107.747,6629.466,6654.88834783
850,0 days 01:54:05.152000,9,0 days 00:01:47.939000,41,3,,,0 days 00:00:38.168000,0 days 00:00:43.359000,0 days 00:00:26.412000,0 days 01:52:55.381000,0 days 01:53:38.740000,0 days 01:54:05.152000,205.0,214.0,308.0,303.0,SOFT,9.0,False,0 days 01:52:17.213000,Haas F1 Team,MAZ,1,True,2021-06-06 13:22:17.222,107.93900000000001,6737.213000000001,6762.635347830001
851,0 days 01:55:53.998000,9,0 days 00:01:48.846000,42,3,,,0 days 00:00:38.598000,0 days 00:00:43.541000,0 days 00:00:26.707000,0 days 01:54:43.750000,0 days 01:55:27.291000,0 days 01:55:53.998000,208.0,210.0,309.0,303.0,SOFT,10.0,False,0 days 01:54:05.152000,Haas F1 Team,MAZ,1,True,2021-06-06 13:24:05.161,108.846,6845.152,6870.57434783
852,0 days 01:57:44.253000,9,0 days 00:01:50.255000,43,3,,,0 days 00:00:39.089000,0 days 00:00:44.638000,0 days 00:00:26.528000,0 days 01:56:33.087000,0 days 01:57:17.725000,0 days 01:57:44.253000,203.0,201.0,307.0,304.0,SOFT,11.0,False,0 days 01:55:53.998000,Haas F1 Team,MAZ,1,True,2021-06-06 13:25:54.007,110.25500000000001,6953.9980000000005,6979.4203478300005
853,0 days 01:59:38.780000,9,0 days 00:01:54.527000,44,3,,0 days 01:59:37.531000,0 days 00:00:39.130000,0 days 00:00:44.417000,0 days 00:00:30.980000,0 days 01:58:23.383000,0 days 01:59:07.800000,0 days 01:59:38.780000,199.0,219.0,,305.0,SOFT,12.0,False,0 days 01:57:44.253000,Haas F1 Team,MAZ,1,False,2021-06-06 13:27:44.262,114.527,7064.253000000001,7089.675347830001
854,0 days 02:01:57.346000,9,0 days 00:02:18.566000,45,4,0 days 02:00:02.293000,,0 days 00:01:04.707000,0 days 00:00:47.598000,0 days 00:00:26.261000,0 days 02:00:43.487000,0 days 02:01:31.085000,0 days 02:01:57.346000,178.0,206.0,309.0,309.0,SOFT,6.0,,0 days 01:59:38.780000,Haas F1 Team,MAZ,2,False,2021-06-06 13:29:38.789,138.566,7178.780000000001,7204.202347830001
855,0 days 02:04:20.084000,9,0 days 00:02:22.738000,46,4,,0 days 02:04:18.843000,0 days 00:00:41.387000,0 days 00:00:55.068000,0 days 00:00:46.283000,0 days 02:02:38.733000,0 days 02:03:33.801000,0 days 02:04:20.084000,201.0,144.0,,162.0,SOFT,7.0,,0 days 02:01:57.346000,Haas F1 Team,MAZ,24,False,2021-06-06 13:31:57.355,142.738,7317.3460000000005,7342.7683478300005
859,0 days 02:46:02.352000,9,0 days 00:01:56.968000,50,7,,,0 days 00:00:44.918000,0 days 00:00:46.353000,0 days 00:00:25.697000,0 days 02:44:50.302000,0 days 02:45:36.655000,0 days 02:46:02.352000,169.0,201.0,320.0,318.0,SOFT,11.0,False,0 days 02:44:05.384000,Haas F1 Team,MAZ,2,True,2021-06-06 14:14:05.393,116.968,9845.384,9870.80634783
860,0 days 02:47:50.475000,9,0 days 00:01:48.123000,51,7,,,0 days 00:00:38.435000,0 days 00:00:43.995000,0 days 00:00:25.693000,0 days 02:46:40.787000,0 days 02:47:24.782000,0 days 02:47:50.475000,196.0,201.0,310.0,316.0,SOFT,12.0,False,0 days 02:46:02.352000,Haas F1 Team,MAZ,1,True,2021-06-06 14:16:02.361,108.123,9962.352,9987.77434783
862,0 days 00:37:55.379000,18,0 days 00:01:51.395000,2,1,,,0 days 00:00:39.939000,0 days 00:00:45.666000,0 days 00:00:25.790000,0 days 00:36:43.923000,0 days 00:37:29.589000,0 days 00:37:55.379000,183.0,191.0,311.0,319.0,HARD,2.0,True,0 days 00:36:03.984000,Aston Martin,STR,1,True,2021-06-06 12:06:03.993,111.39500000000001,2163.984,2189.40634783
863,0 days 00:39:44.911000,18,0 days 00:01:49.532000,3,1,,,0 days 00:00:39.326000,0 days 00:00:44.564000,0 days 00:00:25.642000,0 days 00:38:34.705000,0 days 00:39:19.269000,0 days 00:39:44.911000,195.0,203.0,341.0,316.0,HARD,3.0,True,0 days 00:37:55.379000,Aston Martin,STR,1,True,2021-06-06 12:07:55.388,109.53200000000001,2275.3790000000004,2300.8013478300004
864,0 days 00:41:33.822000,18,0 days 00:01:48.911000,4,1,,,0 days 00:00:38.753000,0 days 00:00:44.283000,0 days 00:00:25.875000,0 days 00:40:23.664000,0 days 00:41:07.947000,0 days 00:41:33.822000,199.0,198.0,315.0,318.0,HARD,4.0,True,0 days 00:39:44.911000,Aston Martin,STR,2,True,2021-06-06 12:09:44.920,108.911,2384.911,2410.33334783
865,0 days 00:43:22.684000,18,0 days 00:01:48.862000,5,1,,,0 days 00:00:38.696000,0 days 00:00:44.373000,0 days 00:00:25.793000,0 days 00:42:12.518000,0 days 00:42:56.891000,0 days 00:43:22.684000,208.0,210.0,314.0,317.0,HARD,5.0,True,0 days 00:41:33.822000,Aston Martin,STR,1,True,2021-06-06 12:11:33.831,108.86200000000001,2493.822,2519.24434783
866,0 days 00:45:11.193000,18,0 days 00:01:48.509000,6,1,,,0 days 00:00:38.592000,0 days 00:00:44.045000,0 days 00:00:25.872000,0 days 00:44:01.276000,0 days 00:44:45.321000,0 days 00:45:11.193000,197.0,210.0,317.0,313.0,HARD,6.0,True,0 days 00:43:22.684000,Aston Martin,STR,1,True,2021-06-06 12:13:22.693,108.509,2602.684,2628.1063478300002
867,0 days 00:46:59.426000,18,0 days 00:01:48.233000,7,1,,,0 days 00:00:38.586000,0 days 00:00:43.964000,0 days 00:00:25.683000,0 days 00:45:49.779000,0 days 00:46:33.743000,0 days 00:46:59.426000,202.0,210.0,318.0,315.0,HARD,7.0,True,0 days 00:45:11.193000,Aston Martin,STR,1,True,2021-06-06 12:15:11.202,108.233,2711.193,2736.6153478300002
868,0 days 00:48:47.741000,18,0 days 00:01:48.315000,8,1,,,0 days 00:00:38.477000,0 days 00:00:43.993000,0 days 00:00:25.845000,0 days 00:47:37.903000,0 days 00:48:21.896000,0 days 00:48:47.741000,198.0,209.0,317.0,314.0,HARD,8.0,True,0 days 00:46:59.426000,Aston Martin,STR,1,True,2021-06-06 12:16:59.435,108.31500000000001,2819.4260000000004,2844.8483478300004
869,0 days 00:50:35.748000,18,0 days 00:01:48.007000,9,1,,,0 days 00:00:38.509000,0 days 00:00:43.747000,0 days 00:00:25.751000,0 days 00:49:26.250000,0 days 00:50:09.997000,0 days 00:50:35.748000,200.0,206.0,316.0,316.0,HARD,9.0,True,0 days 00:48:47.741000,Aston Martin,STR,1,True,2021-06-06 12:18:47.750,108.007,2927.741,2953.16334783
870,0 days 00:52:23.930000,18,0 days 00:01:48.182000,10,1,,,0 days 00:00:38.626000,0 days 00:00:43.805000,0 days 00:00:25.751000,0 days 00:51:14.374000,0 days 00:51:58.179000,0 days 00:52:23.930000,201.0,205.0,318.0,313.0,HARD,10.0,True,0 days 00:50:35.748000,Aston Martin,STR,1,True,2021-06-06 12:20:35.757,108.182,3035.748,3061.17034783
871,0 days 00:54:12.016000,18,0 days 00:01:48.086000,11,1,,,0 days 00:00:38.625000,0 days 00:00:43.642000,0 days 00:00:25.819000,0 days 00:53:02.555000,0 days 00:53:46.197000,0 days 00:54:12.016000,196.0,209.0,315.0,315.0,HARD,11.0,True,0 days 00:52:23.930000,Aston Martin,STR,2,True,2021-06-06 12:22:23.939,108.08600000000001,3143.9300000000003,3169.3523478300003
872,0 days 00:56:00.448000,18,0 days 00:01:48.432000,12,1,,,0 days 00:00:38.710000,0 days 00:00:43.983000,0 days 00:00:25.739000,0 days 00:54:50.726000,0 days 00:55:34.709000,0 days 00:56:00.448000,,209.0,317.0,315.0,HARD,12.0,True,0 days 00:54:12.016000,Aston Martin,STR,1,True,2021-06-06 12:24:12.025,108.432,3252.016,3277.43834783
873,0 days 00:57:48.543000,18,0 days 00:01:48.095000,13,1,,,0 days 00:00:38.514000,0 days 00:00:43.809000,0 days 00:00:25.772000,0 days 00:56:38.962000,0 days 00:57:22.771000,0 days 00:57:48.543000,205.0,211.0,315.0,315.0,HARD,13.0,True,0 days 00:56:00.448000,Aston Martin,STR,1,True,2021-06-06 12:26:00.457,108.09500000000001,3360.4480000000003,3385.8703478300004
874,0 days 00:59:35.805000,18,0 days 00:01:47.262000,14,1,,,0 days 00:00:38.268000,0 days 00:00:43.298000,0 days 00:00:25.696000,0 days 00:58:26.811000,0 days 00:59:10.109000,0 days 00:59:35.805000,203.0,212.0,317.0,315.0,HARD,14.0,True,0 days 00:57:48.543000,Aston Martin,STR,1,True,2021-06-06 12:27:48.552,107.262,3468.543,3493.96534783
875,0 days 01:01:22.687000,18,0 days 00:01:46.882000,15,1,,,0 days 00:00:37.989000,0 days 00:00:43.089000,0 days 00:00:25.804000,0 days 01:00:13.794000,0 days 01:00:56.883000,0 days 01:01:22.687000,204.0,217.0,316.0,314.0,HARD,15.0,True,0 days 00:59:35.805000,Aston Martin,STR,1,True,2021-06-06 12:29:35.814,106.882,3575.8050000000003,3601.2273478300003
876,0 days 01:03:09.485000,18,0 days 00:01:46.798000,16,1,,,0 days 00:00:37.863000,0 days 00:00:43.144000,0 days 00:00:25.791000,0 days 01:02:00.550000,0 days 01:02:43.694000,0 days 01:03:09.485000,212.0,219.0,313.0,314.0,HARD,16.0,True,0 days 01:01:22.687000,Aston Martin,STR,1,True,2021-06-06 12:31:22.696,106.798,3682.6870000000004,3708.1093478300004
877,0 days 01:04:56.438000,18,0 days 00:01:46.953000,17,1,,,0 days 00:00:38.053000,0 days 00:00:43.064000,0 days 00:00:25.836000,0 days 01:03:47.538000,0 days 01:04:30.602000,0 days 01:04:56.438000,207.0,212.0,315.0,313.0,HARD,17.0,True,0 days 01:03:09.485000,Aston Martin,STR,1,True,2021-06-06 12:33:09.494,106.953,3789.485,3814.90734783
878,0 days 01:06:43.190000,18,0 days 00:01:46.752000,18,1,,,0 days 00:00:38.013000,0 days 00:00:43.034000,0 days 00:00:25.705000,0 days 01:05:34.451000,0 days 01:06:17.485000,0 days 01:06:43.190000,202.0,214.0,315.0,314.0,HARD,18.0,True,0 days 01:04:56.438000,Aston Martin,STR,1,True,2021-06-06 12:34:56.447,106.75200000000001,3896.438,3921.86034783
879,0 days 01:08:29.927000,18,0 days 00:01:46.737000,19,1,,,0 days 00:00:37.821000,0 days 00:00:43.090000,0 days 00:00:25.826000,0 days 01:07:21.011000,0 days 01:08:04.101000,0 days 01:08:29.927000,210.0,211.0,314.0,313.0,HARD,19.0,True,0 days 01:06:43.190000,Aston Martin,STR,1,True,2021-06-06 12:36:43.199,106.73700000000001,4003.19,4028.61234783
880,0 days 01:10:16.568000,18,0 days 00:01:46.641000,20,1,,,0 days 00:00:37.917000,0 days 00:00:42.923000,0 days 00:00:25.801000,0 days 01:09:07.844000,0 days 01:09:50.767000,0 days 01:10:16.568000,208.0,217.0,313.0,312.0,HARD,20.0,True,0 days 01:08:29.927000,Aston Martin,STR,1,True,2021-06-06 12:38:29.936,106.641,4109.927000000001,4135.349347830001
881,0 days 01:12:03.381000,18,0 days 00:01:46.813000,21,1,,,0 days 00:00:38.051000,0 days 00:00:42.987000,0 days 00:00:25.775000,0 days 01:10:54.619000,0 days 01:11:37.606000,0 days 01:12:03.381000,209.0,218.0,314.0,313.0,HARD,21.0,True,0 days 01:10:16.568000,Aston Martin,STR,1,True,2021-06-06 12:40:16.577,106.813,4216.568,4241.99034783
882,0 days 01:13:49.992000,18,0 days 00:01:46.611000,22,1,,,0 days 00:00:37.895000,0 days 00:00:42.954000,0 days 00:00:25.762000,0 days 01:12:41.276000,0 days 01:13:24.230000,0 days 01:13:49.992000,207.0,221.0,311.0,313.0,HARD,22.0,True,0 days 01:12:03.381000,Aston Martin,STR,1,True,2021-06-06 12:42:03.390,106.611,4323.381,4348.80334783
883,0 days 01:15:36.574000,18,0 days 00:01:46.582000,23,1,,,0 days 00:00:38.044000,0 days 00:00:42.895000,0 days 00:00:25.643000,0 days 01:14:28.036000,0 days 01:15:10.931000,0 days 01:15:36.574000,204.0,218.0,315.0,314.0,HARD,23.0,True,0 days 01:13:49.992000,Aston Martin,STR,2,True,2021-06-06 12:43:50.001,106.58200000000001,4429.992,4455.41434783
884,0 days 01:17:22.995000,18,0 days 00:01:46.421000,24,1,,,0 days 00:00:37.640000,0 days 00:00:42.948000,0 days 00:00:25.833000,0 days 01:16:14.214000,0 days 01:16:57.162000,0 days 01:17:22.995000,210.0,224.0,314.0,313.0,HARD,24.0,True,0 days 01:15:36.574000,Aston Martin,STR,1,True,2021-06-06 12:45:36.583,106.421,4536.5740000000005,4561.996347830001
885,0 days 01:19:09.291000,18,0 days 00:01:46.296000,25,1,,,0 days 00:00:37.749000,0 days 00:00:42.752000,0 days 00:00:25.795000,0 days 01:18:00.744000,0 days 01:18:43.496000,0 days 01:19:09.291000,214.0,222.0,312.0,311.0,HARD,25.0,True,0 days 01:17:22.995000,Aston Martin,STR,2,True,2021-06-06 12:47:23.004,106.296,4642.995,4668.41734783
886,0 days 01:20:55.844000,18,0 days 00:01:46.553000,26,1,,,0 days 00:00:37.932000,0 days 00:00:42.887000,0 days 00:00:25.734000,0 days 01:19:47.223000,0 days 01:20:30.110000,0 days 01:20:55.844000,203.0,221.0,315.0,311.0,HARD,26.0,True,0 days 01:19:09.291000,Aston Martin,STR,1,True,2021-06-06 12:49:09.300,106.55300000000001,4749.291,4774.71334783
887,0 days 01:22:42.252000,18,0 days 00:01:46.408000,27,1,,,0 days 00:00:37.791000,0 days 00:00:42.900000,0 days 00:00:25.717000,0 days 01:21:33.635000,0 days 01:22:16.535000,0 days 01:22:42.252000,207.0,218.0,315.0,312.0,HARD,27.0,True,0 days 01:20:55.844000,Aston Martin,STR,1,True,2021-06-06 12:50:55.853,106.408,4855.844,4881.26634783
888,0 days 01:24:28.459000,18,0 days 00:01:46.207000,28,1,,,0 days 00:00:37.786000,0 days 00:00:42.800000,0 days 00:00:25.621000,0 days 01:23:20.038000,0 days 01:24:02.838000,0 days 01:24:28.459000,211.0,219.0,316.0,313.0,HARD,28.0,True,0 days 01:22:42.252000,Aston Martin,STR,1,True,2021-06-06 12:52:42.261,106.20700000000001,4962.252,4987.67434783
889,0 days 01:26:14.993000,18,0 days 00:01:46.534000,29,1,,,0 days 00:00:37.952000,0 days 00:00:42.986000,0 days 00:00:25.596000,0 days 01:25:06.411000,0 days 01:25:49.397000,0 days 01:26:14.993000,201.0,215.0,318.0,315.0,HARD,29.0,True,0 days 01:24:28.459000,Aston Martin,STR,1,True,2021-06-06 12:54:28.468,106.534,5068.459000000001,5093.881347830001
891,0 days 00:37:58.102000,99,0 days 00:01:55.997000,2,1,,0 days 00:37:56.858000,0 days 00:00:39.797000,0 days 00:00:46.145000,0 days 00:00:30.055000,0 days 00:36:41.902000,0 days 00:37:28.047000,0 days 00:37:58.102000,175.0,187.0,,320.0,SOFT,2.0,True,0 days 00:36:02.105000,Alfa Romeo,GIO,1,False,2021-06-06 12:06:02.114,115.99700000000001,2162.105,2187.52734783
892,0 days 00:40:04.376000,99,0 days 00:02:06.274000,3,2,0 days 00:38:17.254000,,0 days 00:00:55.761000,0 days 00:00:44.445000,0 days 00:00:26.068000,0 days 00:38:53.863000,0 days 00:39:38.308000,0 days 00:40:04.376000,196.0,201.0,314.0,310.0,HARD,1.0,True,0 days 00:37:58.102000,Alfa Romeo,GIO,1,False,2021-06-06 12:07:58.111,126.274,2278.1020000000003,2303.5243478300004
893,0 days 00:41:53.212000,99,0 days 00:01:48.836000,4,2,,,0 days 00:00:38.831000,0 days 00:00:44,0 days 00:00:26.005000,0 days 00:40:43.207000,0 days 00:41:27.207000,0 days 00:41:53.212000,185.0,200.0,311.0,311.0,HARD,2.0,True,0 days 00:40:04.376000,Alfa Romeo,GIO,2,True,2021-06-06 12:10:04.385,108.83600000000001,2404.376,2429.7983478300002
894,0 days 00:43:41.804000,99,0 days 00:01:48.592000,5,2,,,0 days 00:00:38.738000,0 days 00:00:43.840000,0 days 00:00:26.014000,0 days 00:42:31.950000,0 days 00:43:15.790000,0 days 00:43:41.804000,189.0,206.0,311.0,311.0,HARD,3.0,True,0 days 00:41:53.212000,Alfa Romeo,GIO,1,True,2021-06-06 12:11:53.221,108.59200000000001,2513.212,2538.63434783
895,0 days 00:45:30.588000,99,0 days 00:01:48.784000,6,2,,,0 days 00:00:38.761000,0 days 00:00:43.873000,0 days 00:00:26.150000,0 days 00:44:20.565000,0 days 00:45:04.438000,0 days 00:45:30.588000,194.0,205.0,314.0,309.0,HARD,4.0,True,0 days 00:43:41.804000,Alfa Romeo,GIO,1,True,2021-06-06 12:13:41.813,108.784,2621.804,2647.22634783
896,0 days 00:47:19.291000,99,0 days 00:01:48.703000,7,2,,,0 days 00:00:38.697000,0 days 00:00:44.046000,0 days 00:00:25.960000,0 days 00:46:09.285000,0 days 00:46:53.331000,0 days 00:47:19.291000,188.0,208.0,315.0,309.0,HARD,5.0,True,0 days 00:45:30.588000,Alfa Romeo,GIO,1,True,2021-06-06 12:15:30.597,108.703,2730.588,2756.0103478300002
897,0 days 00:49:07.931000,99,0 days 00:01:48.640000,8,2,,,0 days 00:00:38.654000,0 days 00:00:44.096000,0 days 00:00:25.890000,0 days 00:47:57.945000,0 days 00:48:42.041000,0 days 00:49:07.931000,193.0,202.0,320.0,313.0,HARD,6.0,True,0 days 00:47:19.291000,Alfa Romeo,GIO,1,True,2021-06-06 12:17:19.300,108.64,2839.291,2864.71334783
898,0 days 00:50:56.169000,99,0 days 00:01:48.238000,9,2,,,0 days 00:00:38.497000,0 days 00:00:43.952000,0 days 00:00:25.789000,0 days 00:49:46.428000,0 days 00:50:30.380000,0 days 00:50:56.169000,199.0,198.0,319.0,315.0,HARD,7.0,True,0 days 00:49:07.931000,Alfa Romeo,GIO,1,True,2021-06-06 12:19:07.940,108.23800000000001,2947.931,2973.35334783
899,0 days 00:52:44.476000,99,0 days 00:01:48.307000,10,2,,,0 days 00:00:38.785000,0 days 00:00:43.719000,0 days 00:00:25.803000,0 days 00:51:34.954000,0 days 00:52:18.673000,0 days 00:52:44.476000,192.0,213.0,318.0,312.0,HARD,8.0,True,0 days 00:50:56.169000,Alfa Romeo,GIO,1,True,2021-06-06 12:20:56.178,108.307,3056.1690000000003,3081.5913478300004
900,0 days 00:54:33.675000,99,0 days 00:01:49.199000,11,2,,,0 days 00:00:38.610000,0 days 00:00:44.689000,0 days 00:00:25.900000,0 days 00:53:23.086000,0 days 00:54:07.775000,0 days 00:54:33.675000,198.0,201.0,317.0,310.0,HARD,9.0,True,0 days 00:52:44.476000,Alfa Romeo,GIO,2,True,2021-06-06 12:22:44.485,109.19900000000001,3164.476,3189.89834783
901,0 days 00:56:21.918000,99,0 days 00:01:48.243000,12,2,,,0 days 00:00:38.523000,0 days 00:00:43.967000,0 days 00:00:25.753000,0 days 00:55:12.198000,0 days 00:55:56.165000,0 days 00:56:21.918000,,205.0,318.0,313.0,HARD,10.0,True,0 days 00:54:33.675000,Alfa Romeo,GIO,1,True,2021-06-06 12:24:33.684,108.24300000000001,3273.675,3299.09734783
902,0 days 00:58:10.086000,99,0 days 00:01:48.168000,13,2,,,0 days 00:00:38.666000,0 days 00:00:43.868000,0 days 00:00:25.634000,0 days 00:57:00.584000,0 days 00:57:44.452000,0 days 00:58:10.086000,190.0,205.0,320.0,314.0,HARD,11.0,True,0 days 00:56:21.918000,Alfa Romeo,GIO,1,True,2021-06-06 12:26:21.927,108.168,3381.918,3407.34034783
903,0 days 00:59:57.918000,99,0 days 00:01:47.832000,14,2,,,0 days 00:00:38.523000,0 days 00:00:43.657000,0 days 00:00:25.652000,0 days 00:58:48.609000,0 days 00:59:32.266000,0 days 00:59:57.918000,191.0,210.0,318.0,313.0,HARD,12.0,True,0 days 00:58:10.086000,Alfa Romeo,GIO,1,True,2021-06-06 12:28:10.095,107.83200000000001,3490.0860000000002,3515.5083478300003
904,0 days 01:01:45.837000,99,0 days 00:01:47.919000,15,2,,,0 days 00:00:38.562000,0 days 00:00:43.649000,0 days 00:00:25.708000,0 days 01:00:36.480000,0 days 01:01:20.129000,0 days 01:01:45.837000,188.0,202.0,316.0,313.0,HARD,13.0,True,0 days 00:59:57.918000,Alfa Romeo,GIO,1,True,2021-06-06 12:29:57.927,107.91900000000001,3597.918,3623.34034783
905,0 days 01:03:33.826000,99,0 days 00:01:47.989000,16,2,,,0 days 00:00:38.459000,0 days 00:00:43.813000,0 days 00:00:25.717000,0 days 01:02:24.296000,0 days 01:03:08.109000,0 days 01:03:33.826000,200.0,205.0,319.0,314.0,HARD,14.0,True,0 days 01:01:45.837000,Alfa Romeo,GIO,1,True,2021-06-06 12:31:45.846,107.989,3705.8370000000004,3731.2593478300005
