code,circuit,gp,raceid,position,tm,ms,lap,box,accumulated
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.458,69458,41,,3006918
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.287,69287,42,,3076376
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:10.611,70611,43,,3145663
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.601,69601,44,,3216274
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:10.430,70430,45,,3285875
GAS,Red Bull Ring,Styrian Grand Prix,1032,11,1:09.025,69025,46,,3356305
GAS,Red Bull Ring,Styrian Grand Prix,1032,12,1:12.273,72273,47,,3425330
GAS,Red Bull Ring,Styrian Grand Prix,1032,13,1:11.118,71118,48,,3497603
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:13.562,73562,49,2,3568721
GAS,Red Bull Ring,Styrian Grand Prix,1032,17,1:26.787,86787,50,,3715845
GAS,Red Bull Ring,Styrian Grand Prix,1032,17,1:08.482,68482,51,,3802632
GAS,Red Bull Ring,Styrian Grand Prix,1032,17,1:08.565,68565,52,,3871114
GAS,Red Bull Ring,Styrian Grand Prix,1032,17,1:09.696,69696,53,,3939679
GAS,Red Bull Ring,Styrian Grand Prix,1032,16,1:08.426,68426,54,,4009375
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.226,68226,55,,4077801
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.887,68887,56,,4146027
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:11.008,71008,57,,4214914
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.541,68541,58,,4285922
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.638,68638,59,,4354463
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.247,68247,60,,4423101
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.269,68269,61,,4491348
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.359,68359,62,,4559617
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.405,68405,63,,4627976
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.420,68420,64,,4696381
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.321,68321,65,,4764801
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.095,68095,66,,4833122
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.276,68276,67,,4901217
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:08.263,68263,68,,4969493
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:07.827,67827,69,,5037756
GAS,Red Bull Ring,Styrian Grand Prix,1032,15,1:11.033,71033,70,,5105583
GAS,Hungaroring,Hungarian Grand Prix,1033,12,1:48.287,108287,1,,
GAS,Hungaroring,Hungarian Grand Prix,1033,12,1:36.445,96445,2,,108287
GAS,Hungaroring,Hungarian Grand Prix,1033,12,1:41.283,101283,3,1,204732
GAS,Hungaroring,Hungarian Grand Prix,1033,18,1:52.900,112900,4,,306015
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:29.409,89409,5,,418915
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:28.235,88235,6,,508324
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:25.772,85772,7,,596559
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:24.829,84829,8,,682331
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:24.498,84498,9,,767160
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:23.939,83939,10,,851658
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:24.833,84833,11,,935597
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:25.599,85599,12,,1020430
GAS,Hungaroring,Hungarian Grand Prix,1033,14,1:26.606,86606,13,,1106029
GAS,Hungaroring,Hungarian Grand Prix,1033,15,1:27.163,87163,14,,1192635
GAS,Hungaroring,Hungarian Grand Prix,1033,18,1:30.475,90475,15,,1279798
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:41.865,101865,1,,
GAS,Silverstone Circuit,British Grand Prix,1034,11,2:12.616,132616,2,,101865
GAS,Silverstone Circuit,British Grand Prix,1034,11,2:29.661,149661,3,,234481
GAS,Silverstone Circuit,British Grand Prix,1034,11,2:33.980,153980,4,,384142
GAS,Silverstone Circuit,British Grand Prix,1034,11,2:10.165,130165,5,,538122
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:35.376,95376,6,,668287
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:34.882,94882,7,,763663
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:33.491,93491,8,,858545
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:33.415,93415,9,,952036
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:33.628,93628,10,,1045451
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:32.954,92954,11,,1139079
GAS,Silverstone Circuit,British Grand Prix,1034,11,1:40.646,100646,12,1,1232033
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:27.726,147726,13,,1332679
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:08.272,128272,14,,1480405
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:31.573,151573,15,,1608677
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:40.103,160103,16,,1760250
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:33.039,153039,17,,1920353
GAS,Silverstone Circuit,British Grand Prix,1034,13,2:11.471,131471,18,,2073392
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:35.992,95992,19,,2204863
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:33.998,93998,20,,2300855
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.775,92775,21,,2394853
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.586,92586,22,,2487628
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.296,92296,23,,2580214
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.062,92062,24,,2672510
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.206,92206,25,,2764572
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.160,92160,26,,2856778
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.397,92397,27,,2948938
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.172,92172,28,,3041335
GAS,Silverstone Circuit,British Grand Prix,1034,13,1:32.051,92051,29,,3133507
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.296,91296,30,,3225558
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.946,91946,31,,3316854
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.253,91253,32,,3408800
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.451,91451,33,,3500053
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.130,91130,34,,3591504
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.736,91736,35,,3682634
GAS,Silverstone Circuit,British Grand Prix,1034,12,1:31.107,91107,36,,3774370
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:31.084,91084,37,,3865477
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:31.104,91104,38,,3956561
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.805,90805,39,,4047665
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.419,90419,40,,4138470
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.319,90319,41,,4228889
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.360,90360,42,,4319208
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.435,90435,43,,4409568
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.498,90498,44,,4500003
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.605,90605,45,,4590501
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.535,90535,46,,4681106
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.189,90189,47,,4771641
GAS,Silverstone Circuit,British Grand Prix,1034,10,1:30.575,90575,48,,4861830
GAS,Silverstone Circuit,British Grand Prix,1034,9,1:30.324,90324,49,,4952405
GAS,Silverstone Circuit,British Grand Prix,1034,9,1:30.175,90175,50,,5042729
GAS,Silverstone Circuit,British Grand Prix,1034,8,1:29.964,89964,51,,5132904
GAS,Silverstone Circuit,British Grand Prix,1034,7,1:29.603,89603,52,,5222868
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:38.443,98443,1,,
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:33.873,93873,2,,98443
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:33.235,93235,3,,192316
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:33.557,93557,4,,285551
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:33.683,93683,5,,379108
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:33.544,93544,6,,472791
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,7,1:32.447,92447,7,1,566335
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:52.813,112813,8,,751229
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,17,1:33.844,93844,9,,864042
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.188,93188,10,,957886
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.520,93520,11,,1051074
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.408,93408,12,,1144594
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.603,93603,13,,1238002
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.054,93054,14,,1331605
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.457,93457,15,,1424659
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.246,93246,16,,1518116
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.758,93758,17,,1611362
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:33.612,93612,18,,1705120
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:34.128,94128,19,,1798732
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:33.375,93375,20,,1892860
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:34.653,94653,21,,1986235
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:33.627,93627,22,,2080888
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:32.386,92386,23,2,2174515
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:54.397,114397,24,,2359287
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:33.364,93364,25,,2473684
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:32.152,92152,26,,2567048
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:32.567,92567,27,,2659200
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:32.236,92236,28,,2751767
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:31.882,91882,29,,2844003
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:32.498,92498,30,,2935885
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:32.548,92548,31,,3028383
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:32.239,92239,32,,3120931
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:31.999,91999,33,,3213170
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:32.064,92064,34,,3305169
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:32.106,92106,35,,3397233
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.951,91951,36,,3489339
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.907,91907,37,,3581290
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.547,91547,38,,3673197
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.685,91685,39,,3764744
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.324,91324,40,,3856429
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.290,91290,41,,3947753
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.271,91271,42,,4039043
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.955,90955,43,,4130314
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:31.075,91075,44,,4221269
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.835,90835,45,,4312344
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.935,90935,46,,4403179
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.983,90983,47,,4494114
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.747,90747,48,,4585097
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.507,90507,49,,4675844
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.680,90680,50,,4766351
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.345,90345,51,,4857031
GAS,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:30.092,90092,52,,4947376
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:32.988,92988,1,,
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:26.105,86105,2,,92988
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.558,85558,3,,179093
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.436,85436,4,,264651
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.661,85661,5,,350087
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.235,85235,6,,435748
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.259,85259,7,,520983
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.035,85035,8,,606242
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.018,85018,9,,691277
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.160,85160,10,,776295
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.070,85070,11,,861455
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.267,85267,12,,946525
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.528,85528,13,,1031792
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.362,85362,14,,1117320
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.224,85224,15,,1202682
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.100,85100,16,,1287906
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.101,85101,17,,1373006
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.539,85539,18,,1458107
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.257,85257,19,,1543646
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.816,85816,20,,1628903
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:29.741,89741,21,1,1714719
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:42.503,102503,22,,1894201
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:24.741,84741,23,,1996704
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:25.358,85358,24,,2081445
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:25.181,85181,25,,2166803
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:25.624,85624,26,,2251984
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,13,1:25.689,85689,27,,2337608
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:27.302,87302,28,,2423297
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,12,1:24.110,84110,29,,2510599
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.370,85370,30,,2594709
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.226,85226,31,,2680079
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.221,85221,32,,2765305
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.779,85779,33,,2850526
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:24.031,84031,34,,2936305
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:24.307,84307,35,,3020336
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:24.147,84147,36,,3104643
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:23.850,83850,37,,3188790
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:24.159,84159,38,,3272640
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:24.630,84630,39,,3356799
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:23.082,83082,40,,3441429
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.041,84041,41,,3524511
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:27.358,87358,42,2,3608552
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:42.245,102245,43,,3783268
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:22.543,82543,44,,3885513
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:23.544,83544,45,,3968056
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.637,83637,46,,4051600
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.330,83330,47,,4135237
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.356,83356,48,,4218567
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.098,83098,49,,4301923
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.838,83838,50,,4385021
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:22.931,82931,51,,4468859
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:22.599,82599,52,,4551790
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:22.911,82911,53,,4634389
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.164,83164,54,,4717300
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:22.898,82898,55,,4800464
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:25.021,85021,56,,4883362
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:22.914,82914,57,,4968383
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.372,83372,58,,5051297
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.478,83478,59,,5134669
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:24.873,84873,60,,5218147
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.789,83789,61,,5303020
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.571,83571,62,,5386809
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:23.468,83468,63,,5470380
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:24.302,84302,64,,5553848
GAS,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,9,1:24.546,84546,65,,5638150
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:59.301,119301,1,,
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,9,1:52.409,112409,2,,119301
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.368,111368,3,,231710
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.903,111903,4,,343078
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.803,111803,5,,454981
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.629,111629,6,,566784
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.773,111773,7,,678413
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.915,111915,8,,790186
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:51.679,111679,9,,902101
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:52.989,112989,10,,1013780
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,2:31.431,151431,11,,1126769
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,2:50.515,170515,12,,1278200
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,2:59.016,179016,13,,1448715
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,2:43.624,163624,14,,1627731
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:51.631,111631,15,,1791355
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:50.314,110314,16,,1902986
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:50.343,110343,17,,2013300
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:50.295,110295,18,,2123643
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:50.780,110780,19,,2233938
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,4,1:50.575,110575,20,,2344718
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,5,1:51.698,111698,21,,2455293
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,5,1:50.405,110405,22,,2566991
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,5,1:50.498,110498,23,,2677396
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:51.730,111730,24,,2787894
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:50.768,110768,25,,2899624
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:55.857,115857,26,1,3010392
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,16,2:02.065,122065,27,,3126249
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,15,1:48.381,108381,28,,3248314
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,14,1:47.839,107839,29,,3356695
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:48.021,108021,30,,3464534
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:48.473,108473,31,,3572555
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:48.603,108603,32,,3681028
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:49.098,109098,33,,3789631
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,11,1:48.898,108898,34,,3898729
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,11,1:49.862,109862,35,,4007627
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:50.535,110535,36,,4117489
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:48.572,108572,37,,4228024
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:48.626,108626,38,,4336596
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,10,1:48.683,108683,39,,4445222
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,9,1:48.103,108103,40,,4553905
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,9,1:48.360,108360,41,,4662008
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,9,1:49.607,109607,42,,4770368
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:47.844,107844,43,,4879975
GAS,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,8,1:48.313,108313,44,,4987819
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:32.608,92608,1,,
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:27.139,87139,2,,92608
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.536,86536,3,,179747
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.255,86255,4,,266283
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.196,86196,5,,352538
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.364,86364,6,,438734
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.160,86160,7,,525098
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.485,86485,8,,611258
GAS,Autodromo Nazionale di Monza,Italian Grand Prix,1038,10,1:26.229,86229,9,,697743
